subject,session,run,trial_idx,npy_path,image_name,category,caption,label
sub-02,ses-01,run-02,16,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,n04099969_605,chair,Green modern rocking chair on a rug,8
sub-02,ses-01,run-02,17,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,n11939491_22282,flower,White daisy flower surrounded by green leaves,12
sub-02,ses-01,run-02,18,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,n02415577_6752,sheep,Sheep resting on a grassy hillside,16
sub-02,ses-01,run-02,19,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,2008_003590,motorbike,Motorbike on display inside a showroom,14
sub-02,ses-01,run-02,20,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,2008_001040,boat,Large white boat sailing near forested hills,3
sub-02,ses-01,run-02,21,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,n02835271_10849,bicycle,Tandem bicycle parked on sandy playground,1
sub-02,ses-01,run-02,22,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,n03983396_6920,bottle,Large Diet Rite Cola bottle among glassware,4
sub-02,ses-01,run-02,23,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,n03785016_11670,motorbike,Red motorbike parked beside green garden plants,14
sub-02,ses-01,run-02,24,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,2008_002428,person,Person wearing a flat cap outdoors,15
sub-02,ses-01,run-02,25,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,n03983396_8354,bottle,Bottle collection arranged in a wooden crate,4
sub-02,ses-01,run-02,26,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,n04152593_24004,tvmonitor,Old tvmonitor on a cluttered desk,19
sub-02,ses-01,run-02,27,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,2010_001649,person,Person closely looking at a laptop screen,15
sub-02,ses-01,run-02,28,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,n03201208_3700,diningtable,Wooden diningtable with matching chairs and cabinets,10
sub-02,ses-01,run-02,29,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,n03983396_5997,bottle,Glass bottle rows glowing with neon drinks,4
sub-02,ses-01,run-02,30,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,n03782006_26720,tvmonitor,Dual tvmonitor setup with keyboard and mouse,19
sub-02,ses-01,run-02,31,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,n03785016_14564,motorbike,Blue motorbike parked beside a storefront,14
sub-02,ses-01,run-02,32,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,008519,bird,Bird perched on a rope near foliage,2
sub-02,ses-01,run-02,33,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,n02835271_2030,bicycle,Tandem bicycle hanging from wooden ceiling beams,1
sub-02,ses-01,run-02,34,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,n04487081_8949,bus,Bus driving through city street with buildings,5
sub-02,ses-01,run-02,35,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,n03201208_2465,diningtable,Elegant diningtable with ornate chairs and chandelier,10
sub-02,ses-01,run-02,36,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,n02389026_1018,horse,Young horse walking on green grassy field,13
sub-02,ses-01,run-02,37,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,n04487081_5018,bus,Bus parked on a snowy city street,5
sub-02,ses-01,run-02,38,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,006212,aeroplane,Aeroplane parked on airport runway near terminal,0
sub-02,ses-01,run-02,39,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,2008_003330,person,Person with curly hair sitting indoors,15
sub-02,ses-01,run-02,40,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,n04483307_7973,boat,Yellow boat with sails on a forested lake,3
sub-02,ses-01,run-02,41,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,007939,cow,Cow standing on a grassy hillside,9
sub-02,ses-01,run-02,42,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,n03201208_6859,diningtable,Wooden diningtable with chairs surrounded by sofas,10
sub-02,ses-01,run-02,43,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,002003,cat,Gray cat sleeping on a soft surface,7
sub-02,ses-01,run-02,44,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,n03782006_17061,tvmonitor,Dual tvmonitor setup on wooden desk workspace,19
sub-02,ses-01,run-02,45,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,008878,train,Red train engine on tracks near mountains,18
sub-02,ses-01,run-02,46,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,n03983396_7798,bottle,Bottle on a grocery store shelf,4
sub-02,ses-01,run-02,47,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,2009_002674,aeroplane,Aeroplane taking off into the sky,0
sub-02,ses-01,run-02,48,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,n11939491_26089,flower,Yellow flower with dark center and green leaves,12
sub-02,ses-01,run-02,49,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,006187,person,Two people smiling indoors near brick wall,15
sub-02,ses-01,run-02,50,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,n11939491_45661,flower,White daisy flower surrounded by green leaves,12
sub-02,ses-01,run-02,51,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,n04099969_2694,chair,Wooden rocking chair on a gray floor,8
sub-02,ses-01,run-02,52,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,2010_000002,sheep,Sheep standing on grassy stone path,16
sub-02,ses-01,run-02,53,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,008746,bird,Bird perched on branches in an aviary,2
sub-02,ses-01,run-02,54,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,n11939491_19042,flower,Yellow flower on a smooth purple surface,12
sub-02,ses-01,run-02,55,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,2011_002114,aeroplane,Aeroplane at airport gate on cloudy day,0
sub-02,ses-01,run-02,56,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,n02410509_412,cow,Cow grazing on green grass near trees,9
sub-02,ses-01,run-02,57,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,009860,train,Vintage train parked beside a quiet platform,18
sub-02,ses-01,run-02,58,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,2009_002914,aeroplane,Aeroplane flying through clear blue sky,0
sub-02,ses-01,run-02,59,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,n03782006_19302,tvmonitor,A tvmonitor on a wooden desk setup,19
sub-02,ses-01,run-02,60,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,2011_002027,sheep,Sheep standing on grassy field,16
sub-02,ses-01,run-02,61,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,2009_005104,car,Classic car parked near grassy field,6
sub-02,ses-01,run-02,62,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,n04487081_4057,bus,Bus parked by trees and sidewalk,5
sub-02,ses-01,run-02,63,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,2009_004186,cow,Cow grazing on a green grassy field,9
sub-02,ses-01,run-02,64,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,009492,car,Rally car racing on a dirt road,6
sub-02,ses-01,run-02,65,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,2008_007003,bird,Bird perched on a slender branch,2
sub-02,ses-01,run-02,66,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,2009_001355,horse,Horse standing near dense green trees,13
sub-02,ses-01,run-02,67,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,n04344873_17241,sofa,Floral sofa with pillows and botanical art,17
sub-02,ses-01,run-02,68,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,n03792782_3467,bicycle,Bicycle leaning against a textured wall,1
sub-02,ses-01,run-02,69,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,2011_000848,train,Train parked on tracks near water tower,18
sub-02,ses-01,run-02,70,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,2008_000358,cat,Cat playing with red yarn on floor,7
sub-02,ses-01,run-02,71,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,2009_000745,cat,Cat lounging on a decorative pillow,7
sub-02,ses-01,run-02,72,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,n02791124_4296,chair,Green barber chair on concrete floor,8
sub-02,ses-01,run-02,73,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,2008_003922,dog,Dog resting on a soft dog bed,11
sub-02,ses-01,run-02,74,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,n03095699_1016,boat,Container boat docked at a busy port,3
sub-02,ses-01,run-02,75,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,008057,car,White car racing on a paved track,6
sub-02,ses-01,run-02,76,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,n11939491_14440,flower,Purple flower with dew on green leaves,12
sub-02,ses-01,run-02,77,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,008247,train,Black Western Pacific train beside freight cars,18
sub-02,ses-01,run-02,78,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,000937,car,Futuristic car displayed on showroom floor,6
sub-02,ses-01,run-02,79,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,n04344873_563,sofa,Sofa with metal frame and blue bedding,17
sub-02,ses-01,run-02,80,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,2008_003718,dog,Dog sitting on dirt near green bushes,11
sub-02,ses-01,run-02,81,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,n04344873_3403,sofa,Sofa by a sunny window with pillows,17
sub-02,ses-01,run-02,82,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,n02408429_3212,cow,Cow resting on grassy field near bushes,9
sub-02,ses-01,run-02,83,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,008723,aeroplane,Aeroplane on runway behind wire fence,0
sub-02,ses-01,run-02,84,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,n04344873_15975,sofa,Beige sofa with dark wooden armrests,17
sub-02,ses-01,run-02,85,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,2008_006470,chair,Red chair with matching ottoman and stool,8
sub-02,ses-01,run-02,86,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,n04344873_35851,sofa,Beige sofa beside wooden chairs and curtains,17
sub-02,ses-01,run-02,87,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,2010_005767,sheep,Sheep with two lambs on grassy field,16
sub-02,ses-01,run-02,88,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,001395,cat,Fluffy cat lounging next to a laptop,7
sub-02,ses-01,run-02,89,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,2009_003114,bottle,Wine bottle held beside a black couch,4
sub-02,ses-01,run-02,90,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,009866,bicycle,Bicycle standing on grass beside tan wall,1
sub-02,ses-01,run-02,91,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,n02423022_8293,sheep,Sheep grazing on grass near wooden fence,16
sub-02,ses-01,run-02,92,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,006812,bird,Bird with bright feathers drinking from cup,2
sub-02,ses-01,run-02,93,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,2010_001242,dog,Dog stands tall under a cloudy sky,11
sub-02,ses-01,run-02,94,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,001560,car,Blue car parked on a sunny street,6
sub-02,ses-01,run-02,95,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,2011_002343,person,Person in a hooded suit sitting in carseat,15
sub-02,ses-01,run-02,96,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,000365,cat,Cat lounging on a wooden platform among branches,7
sub-02,ses-01,run-02,97,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,004293,dog,Dog standing on pavement near auto parts,11
sub-02,ses-01,run-02,98,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,n02408429_1452,cow,Cow standing in a stream near grass,9
sub-02,ses-01,run-02,99,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-02_1000Hz.npy,n04487081_4838,bus,Yellow bus on a city street with shops,5
sub-02,ses-01,run-03,0,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-03_1000Hz.npy,2009_000456,person,Person smiling in a high chair,15
sub-02,ses-01,run-03,1,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-03_1000Hz.npy,2008_008037,bird,Bird perched on a black metal wire,2
sub-02,ses-01,run-03,2,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-03_1000Hz.npy,n04487081_1034,bus,Electric bus traveling down a suburban street,5
sub-02,ses-01,run-03,3,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-03_1000Hz.npy,2008_005147,bicycle,Bicycle parked near subway entrance railing,1
sub-02,ses-01,run-03,4,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-03_1000Hz.npy,n03376595_5876,chair,Two woven pattern chairs on carpeted floor,8
sub-02,ses-01,run-03,5,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-03_1000Hz.npy,002824,person,Person smiling broadly indoors at an event,15
sub-02,ses-01,run-03,6,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-03_1000Hz.npy,2008_008444,person,Person relaxing on a brown patterned couch,15
sub-02,ses-01,run-03,7,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-03_1000Hz.npy,2008_000059,dog,Brown dog lying beside people on carpet,11
sub-02,ses-01,run-03,8,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-03_1000Hz.npy,n04487081_8520,bus,Bus driving down a tree-lined street,5
sub-02,ses-01,run-03,9,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-03_1000Hz.npy,002829,car,Rally car racing on a dirt road,6
sub-02,ses-01,run-03,10,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-03_1000Hz.npy,000679,car,Silver car parked by snowy forest ground,6
sub-02,ses-01,run-03,11,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-03_1000Hz.npy,n03201208_26317,diningtable,Rustic wooden diningtable with matching chairs,10
sub-02,ses-01,run-03,12,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-03_1000Hz.npy,n03201208_12400,diningtable,Wooden diningtable with chairs in a cozy room,10
sub-02,ses-01,run-03,13,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-03_1000Hz.npy,n03785016_6051,motorbike,Motorbike parked on brick pavement with others,14
sub-02,ses-01,run-03,14,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-03_1000Hz.npy,n03376595_4362,chair,Yellow and red chair on wooden floor,8
sub-02,ses-01,run-03,15,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-03_1000Hz.npy,n04152593_31314,tvmonitor,Old tvmonitor placed on a city sidewalk,19
sub-02,ses-01,run-03,16,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-03_1000Hz.npy,2008_003017,person,Person sitting near a fireplace with decorations,15
sub-02,ses-01,run-03,17,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-03_1000Hz.npy,004228,car,Yellow car parked beside a busy road,6
sub-02,ses-01,run-03,18,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-03_1000Hz.npy,2008_005634,aeroplane,Aeroplane on airport taxiway near trees,0
sub-02,ses-01,run-03,19,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-03_1000Hz.npy,n11939491_25806,flower,Purple flower with raindrops on grass,12
sub-02,ses-01,run-03,20,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-01/sub-02_ses-01_task-lowSpeed_run-03_1000Hz.npy,n04344873_13849,sofa,Sofa with patterned quilt and pillows,17
